parent,extent,masterFilename,series,title,titleAlternative,description,description,descriptionAddress,accessionNumber,creator,publisher,publisherHomepage,resourceType,rightsStatement,rightsHolder,subjectName,subjectPlace,subjectTopic,dateCreated,datePublished,physicalFormat,physicalDescription,accessRights,collection,collectionCallNumber,donorProvenance,boxFolder
row:prev,,ms0020_neg_bp_6804_23.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_23,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_18.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_18,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_04.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_04,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_06.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_06,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_01.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_01,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_08.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_08,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_16.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_16,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_22.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_22,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_10.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_10,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_21.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_21,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_27.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_27,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_20.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_20,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_02.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_02,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_03.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_03,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_07.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_07,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_09.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_09,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_26.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_26,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_05.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_05,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_25.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_25,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_14.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_14,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_13.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_13,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_19.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_19,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_15.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_15,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_12.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_12,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_24.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_24,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
row:prev,,ms0020_neg_bp_6804_28.tif,,"Panthers drilling, Free Huey rally #2 at DeFremery Park: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6804_28,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6804"
,17 images,,The Black Panthers,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA",,,,,,http://id.loc.gov/authorities/names/n90650175,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,http://purl.org/dc/dcmitype/Image,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",https://digitalcollections.library.ucsc.edu/authorities/show/local/agents/regents-of-the-university-of-california,http://id.loc.gov/authorities/names/n80095585,http://www.geonames.org/5373645,http://id.loc.gov/authorities/subjects/sh85026383;http://id.loc.gov/authorities/subjects/sh85014602,1968-08-03,,http://vocab.getty.edu/aat/300128343,,Public,Ruth-Marion Baruch and Pirkle Jones Photographs,MS 20,The Pirkle Jones Fund of the Marin Community Foundation,
row:prev,,ms0020_neg_bp_68-068_13.tif,,"Balloting at the Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, San Francisco, CA, #108 from A Photographic Essay on The Black Panthers",SF Peace and Freedom convention,Printed/published,#108 from A Photographic Essay on The Black Panthers,,ms0020_neg_bp_68-068_13,,,,,,,,,,,1968,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_05.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_05,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_02.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_02,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_06.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_06,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_12.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_12,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_17.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_17,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_04.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_04,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_08.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_08,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_15.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_15,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_11.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_11,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_03.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_03,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_10.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_10,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_14.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_14,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_09.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_09,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_07.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_07,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_01.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_01,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
row:prev,,ms0020_neg_bp_68-068_16.tif,,"Peace and Freedom Party State Convention, when Eldridge Cleaver was nominated for President of the United States, Mission High School, San Francisco, CA,: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-068_16,,,,,,,,,,,,,35 mm,,,,,"Box 454, Folder 68-068"
,12 images,,The Black Panthers,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland",,,,"4421 Grove St. [now Martin Luther King Jr. Way], Oakland",,http://id.loc.gov/authorities/names/n90650175,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,http://purl.org/dc/dcmitype/Image,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",https://digitalcollections.library.ucsc.edu/authorities/show/local/agents/regents-of-the-university-of-california,http://id.loc.gov/authorities/names/n80095585,http://www.geonames.org/5378538,http://id.loc.gov/authorities/subjects/sh85026383;http://id.loc.gov/authorities/subjects/sh85014602,1968-09-10,,http://vocab.getty.edu/aat/300128343,,Public,Ruth-Marion Baruch and Pirkle Jones Photographs,MS 20,The Pirkle Jones Fund of the Marin Community Foundation,
row:prev,,ms0020_neg_bp_68-104_05.tif,,"Plate glass window of the Black Panther Party National Headquarters, the morning it was shattered by the bullets of two Oakland policemen, #49 from A Photographic Essay on The Black Panthers",Bullet sprayed plate glass window,Printed/published,#49 from A Photographic Essay on The Black Panthers,,ms0020_neg_bp_68-104_05,,,,,,,,,,,1968,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_08.tif,,"Plate glass window of the Black Panther Party National Headquarters, the morning it was shattered by the bullets of two Oakland policemen, #80 from A Photographic Essay on The Black Panthers","Window with numerous bullet holes, including Eldridge Cleaver's mouth on poster",Printed/published,#80 from A Photographic Essay on The Black Panthers,,ms0020_neg_bp_68-104_08,,,,,,,,,,,1968,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_12.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_12,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_03.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_03,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_06.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_06,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_02.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_02,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_11.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_11,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_07.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_07,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_01.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_01,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_10.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_10,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_09.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_09,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
row:prev,,ms0020_neg_bp_68-104_04.tif,,"Plate glass window of the Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_68-104_04,,,,,,,,,,,,,2 1/4 in,,,,,"Box 453, Folder 68-104"
,10 images,,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland",,,,"4421 Grove St. [now Martin Luther King Jr. Way], Oakland",,http://id.loc.gov/authorities/names/n2002034393,"University of California, Santa Cruz. McHenry Library, Special Collections. 1156 High Street. Santa Cruz, California, 95064. (831) 459-2547. speccoll@library.ucsc.edu",https://guides.library.ucsc.edu/speccoll,http://purl.org/dc/dcmitype/Image,"Copyright for this collection resides with the Regents of the University of California. The publication or use of any work protected by copyright beyond that allowed by fair use for research or educational purposes requires written permission from the copyright owner. UCSC Special Collections and Archives can grant permission to publish materials to which it holds the copyright. For permission to reproduce or publish the material, or to order a reproduction, please visit guides.library.ucsc.edu/speccoll/reproduction-publication.",https://digitalcollections.library.ucsc.edu/authorities/show/local/agents/regents-of-the-university-of-california,https://digitalcollections.library.ucsc.edu/authorities/show/local/agents/wade-wendall;http://id.loc.gov/authorities/names/n80095585,http://www.geonames.org/5378538,http://id.loc.gov/authorities/subjects/sh85026383;http://id.loc.gov/authorities/subjects/sh85014602,1968-08-12,,http://vocab.getty.edu/aat/300128343,,Public,Ruth-Marion Baruch and Pirkle Jones Photographs,MS 20,The Pirkle Jones Fund of the Marin Community Foundation,
row:prev,,ms0020_neg_bp_6808_15.tif,,"Captain Wendell Wade at National headquarters of the Black Panther Party, Oakland, CA, #69 from A Photographic Essay on The Black Panthers",Man with glasses wearing leather coat,Printed/published,#69 from A Photographic Essay on The Black Panthers,,ms0020_neg_bp_6808_15,,,,,,,,,,,1968,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_13.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_13,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_18.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_18,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_14.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_14,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_19.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_19,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_17.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_17,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_16.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_16,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_22.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_22,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_20.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_20,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
row:prev,,ms0020_neg_bp_6808_21.tif,,"Portrait of Captain Wendell Wade in front of Black Panther Party National Headquarters, 4421 Grove St., Oakland: Untitled",,Unprinted/unpublished,,,ms0020_neg_bp_6808_21,,,,,,,,,,,,,35 mm,,,,,"Box 467, Folder 6808"
