workType,filename,parent,collectionCallNumber,series,subSeries,title,description,description,creator,contributor,dateCreated,subjectName,subjectTitle,subjectPlace,subjectTopic,language,resourceType,physicalFormat,physicalDescription,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,relatedResource,accessionNumber,masterFilename
work,dc1_501_0116.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Joseph Stalin, with Klim Voroshilov (left) and Mikhail Kalinin (right)","View in tinted lantern slide, ca. 1931.","LC P&P has this image ""Left to right: Znanov, Stalin and Kalinin, 1934"".",info:lc/authorities/names/n2013035337,,1931,info:lc/authorities/names/n80044789; info:lc/authorities/names/n84161427,,http://www.geonames.org/2017370/russian-federation.html,info:lc/authorities/subjects/sh85105182,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0116L,dc1_501_0116.tif
work,dc1_501_0117.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: street scene, workers celebrating meeting the 5-Year Plan goals","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh95005321; info:lc/authorities/subjects/sh85097741; info:lc/authorities/subjects/sh85029120,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0117L,dc1_501_0117.tif
work,dc1_501_0118.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow: street scene, workers parading","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/524901/moscow.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85097741; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85029120,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0118L,dc1_501_0118.tif
work,dc1_501_0120.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta: Swallow's Nest, a Neo-Gothic chateau on the Crimean coast","View in tinted lantern slide, ca. 1931. The house was built 1911-1912.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85101229; http://vocab.getty.edu/aat/300021452; info:lc/authorities/subjects/sh85006722; info:lc/authorities/subjects/sh85062603,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0120L,dc1_501_0120.tif
work,dc1_501_0121.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta: view of Yalta and the Black Sea, from Livadia Palace","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85097477,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0121L,dc1_501_0121.tif
work,dc1_501_0122.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Yalta: panoramic view of a collective farm near Yalta,"View in tinted lantern slide, ca. 1931.","Hand-written label, ""A Collective Farm - Crimean Coast"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85101229; info:lc/authorities/subjects/sh85002415; info:lc/authorities/subjects/sh85047299; info:lc/authorities/subjects/sh85097477,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0122L,dc1_501_0122.tif
work,dc1_501_0110.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): allegorical exhibit, lazy cheaters","View in tinted lantern slide, ca. 1931.","Private trade was to end in 1937. ""American Travelogues"" frame.",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0110L,dc1_501_0110.tif
work,dc1_501_0123.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): partial facade view, with visitors","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.",,info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85006611; info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85105083,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0123L,dc1_501_0123.tif
work,dc1_501_0124.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): palace gardens, with visiting women and children","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.",,info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85053101; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85023418,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0124L,dc1_501_0124.tif
work,dc1_501_0125.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): interior, a dining room for patients","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.","TSL's note, ""A dining room for workers.""",info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85038072; info:lc/authorities/subjects/sh85052522,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0125L,dc1_501_0125.tif
work,dc1_501_0111.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Moscow. Park of Culture and Rest (Gorky Park): allegorical exhibit, NEP-men declining","View in tinted lantern slide, ca. 1931.",Private trade was to end in 1937.,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/6956697/gorki-park.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85107443,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0111L,dc1_501_0111.tif
work,dc1_501_0128.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): interior, reading room","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.",,info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85077818; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0128L,dc1_501_0128.tif
work,dc1_501_0129.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Yalta: Ukrainians around an automobile (with Elsie DeCou and another woman),"View in tinted lantern slide, ca. 1931.","Scrapbook: ""Crimean Coast - Livadia Palace"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85023418; info:lc/authorities/subjects/sh85010201,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0129L,dc1_501_0129.tif
work,dc1_501_0130.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta: Ukrainian children in bathing suits, going to the beach","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85023418,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0130L,dc1_501_0130.tif
work,dc1_501_0131.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Yalta: street scene with two traffic policemen,"View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85105182; info:lc/authorities/subjects/sh85104183,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0131L,dc1_501_0131.tif
work,dc1_501_0132.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta: street scene, with many people strolling on a boulevard","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85026142,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0132L,dc1_501_0132.tif
work,dc1_501_0133.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta: Torgsin shop, selling antiques, carpets","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85119429; info:lc/authorities/subjects/sh85020445,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0133L,dc1_501_0133.tif
work,dc1_501_0126.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): interior, communal bedroom","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.","TSL's note, ""Livadia Palace converted into a rest house for workers.""",info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85012787; info:lc/authorities/subjects/sh85052522,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0126L,dc1_501_0126.tif
work,dc1_501_0134.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Odessa. Odessa National Academic Theater of Opera and Ballet: front facade,"View in tinted lantern slide, ca. 1931. The theater, by architects Fellner & Helmer, was built 1876-1877.",,info:lc/authorities/names/n2013035337,http://vocab.getty.edu/ulan/500002667; http://vocab.getty.edu/ulan/500023205,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85134578; info:lc/authorities/subjects/sh85010201; info:lc/authorities/subjects/sh85134578,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0134L,dc1_501_0134.tif
work,dc1_501_0135.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Odessa: communist monument with hammer and sickle,"View in tinted lantern slide, ca. 1931.","Hand-written label, ""Odessa - Granite statue / dark red sickle & hammer"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85087089; info:lc/authorities/subjects/sh85103400; info:lc/authorities/subjects/sh85023418,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0135L,dc1_501_0135.tif
work,dc1_501_0136.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Odessa. Primorsky (Potemkin) Stairs: partial view, with a group of children","View in tinted lantern slide, ca. 1931. The stairs date from 1837-1841.","Hand-written label, ""Famous Granite Steps of Odessa"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85087089; info:lc/authorities/subjects/sh85127267; info:lc/authorities/subjects/sh85023418,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0136L,dc1_501_0136.tif
work,dc1_501_0137.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Odessa. Primorsky (Potemkin) Stairs: view from near the top, towards harbor","View in tinted lantern slide, ca. 1931. The stairs date from 1837-1841.","Hand-written label, ""Granite Steps - Odessa Harbor"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85087089; info:lc/authorities/subjects/sh85127267; info:lc/authorities/subjects/sh85058838; info:lc/authorities/subjects/sh85097477,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0137L,dc1_501_0137.tif
work,dc1_501_0138.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Odessa. Londonskaya Hotel on Primorsky Boulevard: entrance,"View in tinted lantern slide, ca. 1931. The hotel was built in the 19th century, renovated 1899-1900.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85062487; info:lc/authorities/subjects/sh85010201,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0138L,dc1_501_0138.tif
work,dc1_501_0139.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Odessa. City Hall (formerly a stock exchange): partial view of facade,"View in tinted lantern slide, ca. 1931. The building was built 1829-1834, by architect F. Boffo, and redesigned 1871-1873 by F. Morandi.","City Soviet of People's Deputies. Built 1829-1834 by F. Boffo, redesigned 1871-1873 by F. Morandi.",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; info:lc/authorities/subjects/sh85026266; info:lc/authorities/subjects/sh85128191; info:lc/authorities/subjects/sh85105083; info:lc/authorities/subjects/sh85010201; info:lc/authorities/subjects/sh85101179,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0139L,dc1_501_0139.tif
work,dc1_501_0127.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Yalta. Livadia Palace (sanatorium): interior, room with small card tables, and a portrait of Lenin over the fireplace","View in tinted lantern slide, ca. 1931. The palace, by architect Nikolai Krasnov, was built 1909-1911. The Soviets converted it into a sanatorium.",,info:lc/authorities/names/n2013035337,"Krasnov, Nikolai (Russian architect, 1864-1939)",1931,,,http://www.geonames.org/688533/yalta.html,info:lc/authorities/subjects/sh85096913; info:lc/authorities/subjects/sh85117150; info:lc/authorities/subjects/sh85077818; info:lc/authorities/subjects/sh85052522,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0127L,dc1_501_0127.tif
work,dc1_501_0140.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Odessa: city view, Renaissance Revival building","View in tinted lantern slide, ca. 1931.",,info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85026142; http://vocab.getty.edu/aat/300021464; info:lc/authorities/subjects/sh85006611,,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0140L,dc1_501_0140.tif
work,dc1_501_0143.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,Odessa: store window display of portraits of Lenin and Stalin,"View in tinted lantern slide, ca. 1931.","Hand-written label, ""A Window in Odessa"".",info:lc/authorities/names/n2013035337,,1931,,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85128377; info:lc/authorities/subjects/sh85029120; info:lc/authorities/subjects/sh85105182,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0143L,dc1_501_0143.tif
work,dc1_501_0144.tif,row:2,,"Dream Pictures and Travelogues, Branson DeCou",Russia,"Odessa: monument in Shevchenko Park, with a portrait of Stalin in flowers","View in tinted lantern slide, ca. 1931.","Hand-written label, ""Stalin in a Flower Bed"".",info:lc/authorities/names/n2013035337,,1931,info:lc/authorities/names/n80044789,,http://www.geonames.org/698740/odessa.html,info:lc/authorities/subjects/sh85098119; info:lc/authorities/subjects/sh92003550; info:lc/authorities/subjects/sh85087089; info:lc/authorities/subjects/sh85028763,http://id.loc.gov/vocabulary/iso639-2/eng,http://purl.org/dc/dcmitype/Image,http://vocab.getty.edu/aat/300134977,3 1/4 x 4 in.,,,,,,,,DC1.501.0144L,dc1_501_0144.tif
