parent,extent,masterFilename,series,title,titleAlternative,description,description,accessionNumber,creator,publisher,publisherHomepage,resourceType,rightsStatement,rightsHolder,subjectName,subjectPlace,subjectTopic,dateCreatedFake,dateCreated,datePublished,physicalFormat,physicalDescription,accessRights,collection,collectionCallNumber,donorProvenance,boxFolder
row:prev,,ms0020_neg_6115_27.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_27,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_29.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_29,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_22.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_22,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6117_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6117_14.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_14,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6117_15.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_15,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6118_08.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_08,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6119_04.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_04,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6118_34.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_34,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6119_03.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_03,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_25.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_25,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_18.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_18,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_20.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_20,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_26.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_26,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6115_19.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_19,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6129a_27.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_27,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6129a_30.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_30,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6115_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_12.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_12,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_13.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_13,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_20.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_20,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_18.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_18,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6115_26.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_26,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6121_26.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_26,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6121_25.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_25,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6122_04.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_04,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6122_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6121_24.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_24,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6121_31.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_31,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6121_30.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_30,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6122_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6113_09.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_09,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6113_10.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_10,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6112_32.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_32,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6113_01.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_01,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6122_18.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_18,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6122_20.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_20,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6122_10.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_10,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6122_13.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_13,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6125_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6125_32.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_32,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6125_03.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_03,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6125_29.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_29,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6126_13.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6126_13,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6126"
row:prev,,ms0020_neg_6125_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6115_35.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_35,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6116_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6115_33.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_33,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6116_04.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_04,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_07.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_07,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_08.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_08,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_09.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_09,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6118_36.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_36,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6124_30.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_30,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6124_35.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_35,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6120_22.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6120_22,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6120"
row:prev,,ms0020_neg_6113_12.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_12,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6119_33.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_33,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_02.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_02,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6120_02.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6120_02,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6120"
row:prev,,ms0020_neg_6125_18.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_18,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6117_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6117_26.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_26,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6113_23.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_23,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6121_28.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6121_28,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6121"
row:prev,,ms0020_neg_6112_31.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_31,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6117_09.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_09,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6117_28.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_28,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6116_20.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_20,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_21.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_21,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_32.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_32,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_31.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_31,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6119_32.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_32,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6114_19.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6114_19,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6114"
row:prev,,ms0020_neg_6122_03.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_03,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6124_17.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_17,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6119_21.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_21,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_28.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_28,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6119_27.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6119_27,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6119"
row:prev,,ms0020_neg_6117_01.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_01,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6118_09.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_09,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6118_10.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_10,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6118_14.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_14,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6116_18.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_18,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6117_17.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6117_17,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6117"
row:prev,,ms0020_neg_6118_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6118_05.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_05,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6118_07.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_07,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6112_16.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_16,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6112_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6116_01.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_01,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6116_15.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_15,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6114_17.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6114_17,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6114"
row:prev,,ms0020_neg_6124_09.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_09,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6122_02.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_02,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6122_07.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_07,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6125_16.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6125_16,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6125"
row:prev,,ms0020_neg_6122_25.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_25,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6114_03.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6114_03,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6114"
row:prev,,ms0020_neg_6123_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6123_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6123"
row:prev,,ms0020_neg_6122_19.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6122_19,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6122"
row:prev,,ms0020_neg_6112_17.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_17,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6116_14.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_14,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6113_04.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_04,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6113_11.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6113_11,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6113"
row:prev,,ms0020_neg_6112_28.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_28,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6129a_08.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_08,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6128_25.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6128_25,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6128"
row:prev,,ms0020_neg_6115_23.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_23,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6116_13.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_13,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6129a_34.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_34,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6129a_10.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_10,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6129a_22.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_22,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6129a_23.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6129a_23,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6129a"
row:prev,,ms0020_neg_6112_01.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6112_01,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6112"
row:prev,,ms0020_neg_6118_06.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_06,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
row:prev,,ms0020_neg_6116_24.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6116_24,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6116"
row:prev,,ms0020_neg_6114_15.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6114_15,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6114"
row:prev,,ms0020_neg_6124_03.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_03,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6124_04.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_04,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6114_21.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6114_21,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6114"
row:prev,,ms0020_neg_6115_01.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6115_01,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6115"
row:prev,,ms0020_neg_6124_02.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6124_02,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6124"
row:prev,,ms0020_neg_6118_17.tif,,Walnut Grove: Portrait of a Town: Untitled,,Unprinted/unpublished,,ms0020_neg_6118_17,,,,,,,,,,,,,,35 mm,,,,,"Box 464, Folder 6118"
